algorithm,scenario_name,num_cloudlets,seed,population,iterations,makespan_sec,total_energy_j,avg_waiting_sec,mapping_time_ms
PSO-SA,Scenario_200,200,1027,100,100,90.3234,13553.9753,12.4623,25
DCOA-TS,Scenario_200,200,1005,100,500,32.2270,4836.2956,11.1384,502
PSO-SA,Scenario_200,200,1029,50,500,94.2282,14139.2643,12.7427,63
DTSO-TS,Scenario_200,200,1013,500,100,58.3570,8755.0739,22.1219,311
PSO-SA,Scenario_200,200,1028,100,10,97.4282,14619.9485,11.9684,3
DCOA-TS,Scenario_200,200,1012,50,100,30.4782,4574.3381,9.3343,39
DCOA-TS,Scenario_200,200,1007,500,10,26.0694,3914.2623,8.0052,64
PSO-SA,Scenario_200,200,1013,50,500,100.3243,15053.9385,13.0396,63
PSO-SA,Scenario_200,200,1009,100,20,86.8645,13034.5041,12.6311,6
DTSO-TS,Scenario_200,200,1024,50,500,66.2517,9938.4491,31.1096,92
PSO-SA,Scenario_200,200,1002,100,500,84.8029,12725.0671,12.6267,126
DCOA-TS,Scenario_200,200,1020,50,100,28.0436,4209.6350,8.8248,51
DTSO-TS,Scenario_200,200,1028,500,100,62.6643,9400.7460,27.4576,389
PSO-SA,Scenario_200,200,1010,500,50,74.0036,11105.4606,12.1024,68
PSO-SA,Scenario_200,200,1000,100,10,96.8700,14535.9853,14.0618,3
PSO-SA,Scenario_200,200,1029,100,10,90.0100,13506.7808,12.4826,4
PSO-SA,Scenario_200,200,1010,100,20,87.3943,13114.3192,12.3084,5
PSO-SA,Scenario_200,200,1028,100,100,64.9471,9746.5919,10.7665,26
PSO-SA,Scenario_200,200,1001,100,10,66.9478,10046.2652,11.3738,3
PSO-SA,Scenario_200,200,1022,50,500,99.5386,14937.4206,11.7373,82
DCOA-TS,Scenario_200,200,1013,50,100,30.2442,4539.0672,10.2961,38
DCOA-TS,Scenario_200,200,1003,50,500,33.9994,5102.2130,12.9618,198
DCOA-TS,Scenario_200,200,1015,100,500,32.3925,4860.6177,12.8453,492
DTSO-TS,Scenario_200,200,1019,500,100,64.8765,9732.4288,29.7415,216
DTSO-TS,Scenario_200,200,1028,500,50,44.0197,6604.9261,12.4131,90
PSO-SA,Scenario_200,200,1000,100,20,87.8501,13182.5576,11.6056,6
DTSO-TS,Scenario_200,200,1003,500,50,38.4630,5771.3038,12.5028,92
DTSO-TS,Scenario_200,200,1001,500,100,64.8830,9733.4714,29.2433,175
DCOA-TS,Scenario_200,200,1012,500,100,31.1821,4679.6386,9.9760,634
DCOA-TS,Scenario_200,200,1021,50,100,30.0936,4516.5050,9.6120,42
DCOA-TS,Scenario_200,200,1016,50,500,33.3925,5011.2439,11.1940,181
DCOA-TS,Scenario_200,200,1027,24,500,32.4542,4870.6467,11.3089,79
PSO-SA,Scenario_200,200,1002,100,10,61.4638,9223.1819,12.4202,3
DCOA-TS,Scenario_200,200,1008,500,10,27.5088,4129.5537,8.2592,63
PSO-SA,Scenario_200,200,1014,50,500,78.7716,11820.5926,12.4974,63
PSO-SA,Scenario_200,200,1029,100,100,106.0801,15917.5251,14.2468,25
PSO-SA,Scenario_200,200,1001,100,20,76.4243,11468.6879,11.9779,6
PSO-SA,Scenario_200,200,1020,100,500,75.5343,11335.4823,11.7631,127
PSO-SA,Scenario_200,200,1012,100,500,93.6786,14057.6611,11.1355,125
DCOA-TS,Scenario_200,200,1014,500,50,28.3055,4249.1529,8.7751,391
PSO-SA,Scenario_200,200,1003,100,10,69.7429,10466.5928,11.2557,3
DCOA-TS,Scenario_200,200,1021,500,50,29.3609,4407.6452,8.8946,226
DCOA-TS,Scenario_200,200,1014,50,100,29.7693,4467.9265,9.1351,37
PSO-SA,Scenario_200,200,1011,500,50,58.9892,8852.5240,11.1492,66
PSO-SA,Scenario_200,200,1004,100,10,67.3522,10108.0089,12.3509,3
DCOA-TS,Scenario_200,200,1022,50,100,30.0821,4515.3314,9.2883,37
DCOA-TS,Scenario_200,200,1029,50,500,32.4288,4866.3716,12.3706,455
PSO-SA,Scenario_200,200,1002,50,500,83.3686,12510.5208,11.1532,128
DCOA-TS,Scenario_200,200,1003,500,50,29.6741,4454.2353,8.8825,248
DCOA-TS,Scenario_200,200,1015,500,100,32.3808,4859.3788,11.8884,695
PSO-SA,Scenario_200,200,1023,50,500,72.3317,10854.8699,13.0281,62
PSO-SA,Scenario_200,200,1005,100,10,106.8129,16026.8508,13.2690,3
PSO-SA,Scenario_200,200,1003,100,500,82.2318,12339.4234,12.7763,124
DTSO-TS,Scenario_200,200,1029,500,50,40.3800,6058.7235,13.3627,86
DTSO-TS,Scenario_200,200,1022,100,500,65.8341,9931.1289,31.1930,184
DCOA-TS,Scenario_200,200,1028,24,500,31.5015,4727.2224,11.4305,78
PSO-SA,Scenario_200,200,1015,50,500,90.0771,13517.7468,12.4058,62
DCOA-TS,Scenario_200,200,1023,50,100,34.2588,5141.3162,11.2888,37
DCOA-TS,Scenario_200,200,1029,500,50,28.4221,4266.2548,8.7375,258
PSO-SA,Scenario_200,200,1012,500,50,78.4300,11769.5322,11.4892,64
DTSO-TS,Scenario_200,200,1014,500,100,60.7732,9117.4258,18.7994,181
DCOA-TS,Scenario_200,200,1024,500,100,33.2085,4984.2024,10.3743,544
PSO-SA,Scenario_200,200,1011,500,500,81.4773,12226.3540,11.6515,747
DTSO-TS,Scenario_200,200,1029,500,100,63.8132,9572.8820,28.2341,176
PSO-SA,Scenario_200,200,1024,50,500,99.4014,14915.6930,11.0806,60
PSO-SA,Scenario_200,200,1003,50,500,97.9885,14703.2314,15.7033,62
PSO-SA,Scenario_200,200,1021,100,500,79.3657,11909.4505,11.1425,123
DTSO-TS,Scenario_200,200,1020,500,100,63.9333,9590.9910,28.3390,163
PSO-SA,Scenario_200,200,1013,100,500,89.1230,13373.8212,14.0665,122
DCOA-TS,Scenario_200,200,1004,50,500,36.0308,5406.2223,13.7572,171
DTSO-TS,Scenario_200,200,1002,500,100,57.0406,8557.4491,22.1244,162
PSO-SA,Scenario_200,200,1016,50,500,78.2458,11741.6742,12.7233,60
DCOA-TS,Scenario_200,200,1017,50,500,35.1635,5276.1679,13.3518,168
DCOA-TS,Scenario_200,200,1029,24,500,33.9632,5096.2475,12.6018,73
DTSO-TS,Scenario_200,200,1006,500,500,66.3703,9989.4259,31.3695,946
PSO-SA,Scenario_200,200,1013,500,50,67.1373,10075.2361,10.6321,62
DCOA-TS,Scenario_200,200,1025,100,500,32.1226,4820.9160,12.5904,369
PSO-SA,Scenario_200,200,1025,50,500,82.2027,12335.0706,12.2488,60
PSO-SA,Scenario_200,200,1004,50,500,83.7733,12570.6389,12.2150,60
PSO-SA,Scenario_200,200,1004,100,500,67.1321,10074.2919,12.6637,120
DCOA-TS,Scenario_200,200,1015,500,50,31.8840,4785.4060,10.3583,206
DCOA-TS,Scenario_200,200,1022,500,50,29.1284,4372.3127,8.9111,204
DTSO-TS,Scenario_200,200,1000,500,100,66.6665,10030.0039,31.4011,156
PSO-SA,Scenario_200,200,1017,50,500,77.9973,11704.7651,11.9072,60
PSO-SA,Scenario_200,200,1014,500,50,63.1891,9483.2362,9.3757,61
DCOA-TS,Scenario_200,200,1004,500,50,29.7011,4458.0425,9.1028,202
DCOA-TS,Scenario_200,200,1006,100,500,32.9991,4951.4721,12.7218,348
DTSO-TS,Scenario_200,200,1015,500,100,66.1506,9923.3923,30.4278,156
PSO-SA,Scenario_200,200,1022,100,500,61.0333,9158.9992,11.4195,119
PSO-SA,Scenario_200,200,1026,50,500,82.7757,12421.6638,11.5002,59
PSO-SA,Scenario_200,200,1014,100,500,94.3373,14156.0414,13.7073,119
PSO-SA,Scenario_200,200,1005,50,500,91.0427,13661.4567,13.1905,60
DTSO-TS,Scenario_200,200,1021,500,100,55.8718,8382.7034,21.4752,155
DTSO-TS,Scenario_200,200,1003,500,100,60.9876,9149.3658,25.5512,155
DCOA-TS,Scenario_200,200,1016,100,500,32.5723,4887.9420,11.3712,347
DCOA-TS,Scenario_200,200,1005,50,500,28.8864,4335.0698,10.3057,166
DCOA-TS,Scenario_200,200,1018,50,500,34.4908,5175.7585,12.2566,161
PSO-SA,Scenario_200,200,1005,100,500,77.2895,11598.4585,10.5446,119
PSO-SA,Scenario_200,200,1006,50,500,98.2727,14746.0302,11.8150,59
PSO-SA,Scenario_200,200,1021,500,500,65.4198,9817.1662,12.7909,606
DCOA-TS,Scenario_200,200,1013,500,100,31.3003,4697.6287,10.0260,415
PSO-SA,Scenario_200,200,1003,500,500,71.3776,10711.7295,10.6370,613
PSO-SA,Scenario_200,200,1023,100,500,71.0095,10655.6435,12.9457,115
PSO-SA,Scenario_200,200,1015,100,500,84.7301,12715.7730,10.7681,116
DCOA-TS,Scenario_200,200,1016,500,100,28.4324,4266.9452,9.8421,375
DCOA-TS,Scenario_200,200,1016,500,50,27.0839,4065.5161,8.4601,197
DCOA-TS,Scenario_200,200,1023,500,50,31.7924,4771.5715,9.9857,197
DTSO-TS,Scenario_200,200,1016,500,100,63.9527,9594.4593,22.6822,156
PSO-SA,Scenario_200,200,1007,50,500,93.0518,13964.1450,11.1930,60
DCOA-TS,Scenario_200,200,1005,500,50,27.9326,4193.8690,8.8315,203
DCOA-TS,Scenario_200,200,1000,500,100,30.5559,4585.2536,11.0371,379
PSO-SA,Scenario_200,200,1006,100,500,61.0727,9165.7660,10.7099,120
DTSO-TS,Scenario_200,200,1022,500,100,65.3747,9807.1410,29.8652,153
DTSO-TS,Scenario_200,200,1004,500,100,61.2364,9186.7299,24.9729,153
DCOA-TS,Scenario_200,200,1025,500,100,31.8692,4783.1215,10.8127,373
DCOA-TS,Scenario_200,200,1006,50,500,32.7581,4915.5782,12.6862,165
DCOA-TS,Scenario_200,200,1019,50,500,34.0456,5108.8030,12.2968,162
DTSO-TS,Scenario_200,200,1026,500,500,66.3882,10004.4403,31.3675,795
PSO-SA,Scenario_200,200,1008,50,500,58.9205,8842.2739,11.2287,59
DCOA-TS,Scenario_200,200,1026,100,500,31.9693,4797.2510,11.9471,338
PSO-SA,Scenario_200,200,1024,100,500,80.4509,12072.6264,13.9186,116
PSO-SA,Scenario_200,200,1016,100,500,78.6547,11802.6720,12.0161,116
DTSO-TS,Scenario_200,200,1015,500,500,65.9708,9941.5429,31.3770,789
DTSO-TS,Scenario_200,200,1017,500,100,56.6547,8499.7190,21.5404,155
DCOA-TS,Scenario_200,200,1007,100,500,35.6305,5346.9972,13.1422,340
PSO-SA,Scenario_200,200,1007,100,500,116.0864,17418.9359,13.0645,118
DCOA-TS,Scenario_200,200,1017,500,50,29.2018,4382.9201,9.0224,194
DCOA-TS,Scenario_200,200,1024,500,50,29.4897,4426.1490,8.8619,194
DTSO-TS,Scenario_200,200,1023,500,100,56.3432,8452.8064,21.0339,152
DTSO-TS,Scenario_200,200,1005,500,100,53.6050,8042.9642,16.2648,151
DCOA-TS,Scenario_200,200,1017,100,500,34.2475,5138.8242,13.9160,334
DCOA-TS,Scenario_200,200,1006,500,50,29.2926,4397.7586,9.2819,196
PSO-SA,Scenario_200,200,1025,100,500,89.3045,13400.4544,12.5386,113
PSO-SA,Scenario_200,200,1017,100,500,83.3936,12513.6131,12.2357,113
DCOA-TS,Scenario_200,200,1020,50,500,32.3873,4859.5560,12.4943,158
DCOA-TS,Scenario_200,200,1007,50,500,32.9427,4944.1089,12.1222,169
PSO-SA,Scenario_200,200,1012,500,500,74.4645,11174.1709,12.0603,591
PSO-SA,Scenario_200,200,1008,100,500,99.7136,14962.4838,12.8639,115
DCOA-TS,Scenario_200,200,1014,500,100,33.1482,4974.2692,10.4386,382
DCOA-TS,Scenario_200,200,1017,500,100,32.5488,4884.9765,11.1811,363
DTSO-TS,Scenario_200,200,1024,500,100,57.8412,8677.7845,20.3022,149
DTSO-TS,Scenario_200,200,1006,500,100,61.1591,9175.6180,23.3130,149
PSO-SA,Scenario_200,200,1026,100,500,94.2364,14140.2018,13.0397,112
DCOA-TS,Scenario_200,200,1018,500,50,31.0338,4658.2312,9.8811,190
DCOA-TS,Scenario_200,200,1025,500,50,31.8303,4777.4671,9.8427,192
DCOA-TS,Scenario_200,200,1001,500,100,32.7721,4918.4853,10.9173,367
DTSO-TS,Scenario_200,200,1000,500,500,65.9912,9954.8267,31.2898,849
DCOA-TS,Scenario_200,200,1008,50,500,32.8246,4925.2446,11.9157,258
DCOA-TS,Scenario_200,200,1026,500,100,32.6973,4907.4548,10.3946,470
DCOA-TS,Scenario_200,200,1027,100,500,32.2799,4844.4532,11.9595,421
DCOA-TS,Scenario_200,200,1007,500,50,28.7049,4308.6925,9.1816,308
DTSO-TS,Scenario_200,200,1007,500,500,66.4249,10009.9686,31.3054,831
DTSO-TS,Scenario_200,200,1025,500,100,54.3381,8152.0574,21.2807,242
DCOA-TS,Scenario_200,200,1008,100,500,34.1466,5124.1100,13.2741,439
DTSO-TS,Scenario_200,200,1007,500,100,63.6748,9552.3802,28.0613,243
PSO-SA,Scenario_200,200,1022,500,500,69.1171,10373.2107,11.1393,666
DCOA-TS,Scenario_200,200,1018,100,500,36.1399,5422.6957,14.1058,416
PSO-SA,Scenario_200,200,1004,500,500,85.0200,12758.3377,10.5053,673
DCOA-TS,Scenario_200,200,1026,500,50,30.1501,4525.7050,9.0873,185
DCOA-TS,Scenario_200,200,1009,50,500,29.1953,4381.5807,11.1232,158
DCOA-TS,Scenario_200,200,1008,500,50,30.4721,4573.8096,9.4726,186
DTSO-TS,Scenario_200,200,1026,500,100,64.7025,9706.4958,27.5681,138
DTSO-TS,Scenario_200,200,1008,500,100,61.3803,9208.3934,24.9089,138
DCOA-TS,Scenario_200,200,1013,500,500,30.9613,4646.0505,12.1133,1942
DCOA-TS,Scenario_200,200,1018,500,100,33.4353,5018.2612,11.0936,449
DCOA-TS,Scenario_200,200,1010,50,500,31.9041,4787.5741,12.1798,153
DCOA-TS,Scenario_200,200,1028,100,500,31.6994,4756.7387,12.3325,316
DCOA-TS,Scenario_200,200,1002,500,100,34.7239,5211.1134,10.4107,354
DCOA-TS,Scenario_200,200,1027,500,100,32.0467,4809.6576,10.0529,331
DTSO-TS,Scenario_200,200,1027,500,500,66.6603,10033.0740,31.3051,825
DTSO-TS,Scenario_200,200,1016,500,500,66.2442,9982.7492,31.3113,798
PSO-SA,Scenario_200,200,1013,500,500,72.0365,10810.6447,11.9859,656
DCOA-TS,Scenario_200,200,1009,100,500,32.0103,4803.3815,12.6534,318
DCOA-TS,Scenario_200,200,1009,500,50,29.1631,4377.9974,8.9640,187
DCOA-TS,Scenario_200,200,1003,500,500,32.1923,4830.4164,12.6480,1890
DCOA-TS,Scenario_200,200,1019,100,500,34.9940,5250.7232,13.1309,316
DCOA-TS,Scenario_200,200,1011,50,500,34.6576,5200.4853,13.0283,152
DCOA-TS,Scenario_200,200,1019,500,100,32.3303,4852.0566,10.3283,331
PSO-SA,Scenario_200,200,1023,500,500,77.0136,11557.2603,11.1616,523
DCOA-TS,Scenario_200,200,1029,100,500,32.1866,4829.5834,12.5060,310
PSO-SA,Scenario_200,200,1005,500,500,61.9344,9294.8378,11.7472,549
DCOA-TS,Scenario_200,200,1021,500,500,32.4812,4873.9593,12.9775,1877
DCOA-TS,Scenario_200,200,1028,500,100,31.0973,4667.5255,9.8952,333
DCOA-TS,Scenario_200,200,1003,500,100,31.5134,4729.3360,10.2666,346
DTSO-TS,Scenario_200,200,1001,500,500,66.2749,9980.2733,31.2096,708
DTSO-TS,Scenario_200,200,1008,500,500,66.3456,9998.0190,31.3326,676
DCOA-TS,Scenario_200,200,1010,100,500,32.3152,4849.0889,11.7020,308
DCOA-TS,Scenario_200,200,1020,100,500,32.6673,4901.7594,12.7645,305
PSO-SA,Scenario_200,200,1014,500,500,49.9050,7489.8096,9.9665,532
DCOA-TS,Scenario_200,200,1020,500,100,32.2232,4835.9002,10.5047,328
DCOA-TS,Scenario_200,200,1029,500,100,31.7561,4766.5696,10.1649,326
DTSO-TS,Scenario_200,200,1028,500,500,66.5390,10082.7513,31.3228,669
DCOA-TS,Scenario_200,200,1011,100,500,35.2703,5292.4609,13.7542,296
DCOA-TS,Scenario_200,200,1004,500,100,33.1106,4968.8376,10.6234,328
DTSO-TS,Scenario_200,200,1017,500,500,66.4685,10016.5417,31.2286,671
PSO-SA,Scenario_200,200,1024,500,500,81.4543,12224.0438,11.3111,518
PSO-SA,Scenario_200,200,1006,500,500,71.6871,10758.1622,10.9371,520
DCOA-TS,Scenario_200,200,1021,500,100,32.0109,4804.8704,10.5163,328
DTSO-TS,Scenario_200,200,1002,500,500,66.6724,10047.2638,31.3838,669
DTSO-TS,Scenario_200,200,1009,500,500,66.7129,10046.2358,31.3468,662
DCOA-TS,Scenario_200,200,1005,500,100,29.2200,4385.1911,9.8197,332
PSO-SA,Scenario_200,200,1015,500,500,82.2022,12335.9491,11.7846,522
DCOA-TS,Scenario_200,200,1022,500,100,31.5070,4728.5635,10.1072,329
DTSO-TS,Scenario_200,200,1029,500,500,66.5079,10022.4876,31.3189,663
DCOA-TS,Scenario_200,200,1000,10,10,24.7014,3708.4842,7.7269,1
DTSO-TS,Scenario_200,200,1018,500,500,66.7012,10044.4642,31.2641,665
DCOA-TS,Scenario_200,200,1001,10,10,27.0354,4059.5088,7.8005,1
PSO-SA,Scenario_200,200,1007,500,500,59.1411,8875.5417,10.5303,522
DCOA-TS,Scenario_200,200,1014,500,500,33.8953,5086.4952,12.4643,1525
DCOA-TS,Scenario_200,200,1004,500,500,34.5952,5190.7088,13.9718,1520
DCOA-TS,Scenario_200,200,1023,500,100,32.8875,4935.3451,11.5032,344
PSO-SA,Scenario_200,200,1016,500,500,60.7544,9118.0556,10.7850,518
DTSO-TS,Scenario_200,200,1003,500,500,66.1632,9980.7766,31.3031,660
DTSO-TS,Scenario_200,200,1010,500,500,66.0568,10009.6827,31.3764,661
DCOA-TS,Scenario_200,200,1022,500,500,32.1620,4825.9281,12.7422,1543
DTSO-TS,Scenario_200,200,1019,500,500,66.0956,9986.6387,31.2291,660
DCOA-TS,Scenario_200,200,1000,500,500,30.3728,4557.4112,12.0274,1516
DTSO-TS,Scenario_200,200,1011,500,500,66.2936,9990.1927,31.1876,656
DTSO-TS,Scenario_200,200,1004,500,500,66.6041,10029.8482,31.2665,658
DTSO-TS,Scenario_200,200,1020,500,500,66.3295,9995.5933,31.3328,754
DCOA-TS,Scenario_200,200,1015,500,500,32.5828,4889.8989,13.3010,1623
DTSO-TS,Scenario_200,200,1012,500,500,66.4368,10004.6494,31.3241,757
DTSO-TS,Scenario_200,200,1005,500,500,66.1484,9968.3069,31.2594,761
DCOA-TS,Scenario_200,200,1005,500,500,31.4696,4722.4218,11.7258,1605
DTSO-TS,Scenario_200,200,1021,500,500,66.6479,10043.5757,31.4171,660
DCOA-TS,Scenario_200,200,1023,500,500,33.1774,4978.8022,13.5548,1610
DTSO-TS,Scenario_200,200,1013,500,500,66.5936,10028.2698,31.4238,659
DCOA-TS,Scenario_200,200,1001,500,500,34.4106,5163.5032,12.6724,1628
DTSO-TS,Scenario_200,200,1022,500,500,66.5448,10054.5192,31.3764,660
DCOA-TS,Scenario_200,200,1016,500,500,30.5316,4581.8205,11.1518,1506
DCOA-TS,Scenario_200,200,1006,500,500,33.8979,5086.5970,12.6688,1503
DCOA-TS,Scenario_200,200,1024,500,500,32.6300,4896.0105,11.7537,1524
DCOA-TS,Scenario_200,200,1002,500,500,34.0230,5104.7602,14.0055,1502
DCOA-TS,Scenario_200,200,1017,500,500,34.9970,5251.4672,13.0555,1483
DCOA-TS,Scenario_200,200,1007,500,500,33.4283,5016.4970,13.2784,1488
DCOA-TS,Scenario_200,200,1025,500,500,32.2641,4841.4380,12.4363,1530
DCOA-TS,Scenario_200,200,1018,500,500,34.9581,5245.6010,12.9848,1470
DCOA-TS,Scenario_200,200,1008,500,500,33.1971,4981.3747,12.9748,1485
DCOA-TS,Scenario_200,200,1026,500,500,33.1458,4974.1567,13.4138,1530
DCOA-TS,Scenario_200,200,1019,500,500,33.8708,5082.1020,13.8346,1475
DCOA-TS,Scenario_200,200,1009,500,500,30.7252,4610.7441,11.1288,1483
DCOA-TS,Scenario_200,200,1027,500,500,33.2197,4984.5342,12.7094,1513
DCOA-TS,Scenario_200,200,1020,500,500,33.1300,4971.1661,13.1143,1472
DCOA-TS,Scenario_200,200,1010,500,500,31.7715,4767.7564,12.5391,1471
DCOA-TS,Scenario_200,200,1028,500,500,30.8937,4635.4765,12.2619,1523
DCOA-TS,Scenario_200,200,1011,500,500,36.9679,5547.3416,14.1774,1467
DCOA-TS,Scenario_200,200,1029,500,500,32.7188,4910.0100,12.9225,1446
